Predict_linear_val,Predict_average2
6.82395792007446,6.77946058
9.76077270507812,9.122444395
7.50395345687866,7.237171853
4.3795952796936,4.374289557
7.91227865219116,7.584520059
9.76077270507812,9.272486955
4.3795952796936,4.470710474
7.91227865219116,7.568422934
7.33788633346558,7.058013262
9.76077270507812,9.15108536
6.1054310798645,5.681333826
9.2188549041748,8.625365355
7.91227865219116,7.552830951
7.91227865219116,7.578404148
6.70828771591187,6.614541129
5.30451345443726,5.421858449
6.82395792007446,6.930010306
6.82395792007446,7.029898807
9.76077270507812,9.323058415
7.11947584152222,6.377547713
7.11947584152222,6.631220583
4.82365322113037,4.788937724
8.83425903320312,8.52167827
7.65076684951782,7.400249473
4.97579717636108,4.841764507
6.10601091384888,5.980175838
10.8512229919434,10.28421127
4.82365322113037,4.766419536
6.70828771591187,6.606574924
9.32229804992676,9.25920415
6.82395792007446,6.98793864
6.82395792007446,6.930365514
9.76077270507812,9.320871675
4.3795952796936,4.463153717
9.76077270507812,9.221400505
7.91227865219116,7.825147882
6.65327310562134,6.727116021
8.09920501708984,8.157056609
7.78547334671021,7.832773655
6.65327310562134,6.756607168
8.09920501708984,8.125950704
7.78547334671021,7.85102243
5.32383394241333,4.377902262
8.01340484619141,7.478734419
8.44099807739258,8.226262653
8.01340484619141,7.534471109
6.70828771591187,6.607482878
6.65327310562134,6.735855248
8.09920501708984,8.142173031
7.78547334671021,7.831092501
6.65327310562134,6.71110157
8.09920501708984,8.14369786
7.78547334671021,7.846135217
8.44099807739258,8.123365064
6.60431814193726,6.461270169
7.54065847396851,7.222143002
6.82395792007446,6.890943292
6.82395792007446,6.914961991
6.82395792007446,6.95826795
7.41047811508179,7.486223409
8.05014801025391,7.683121526
6.60431814193726,6.401095797
7.54065847396851,7.233174278
6.82395792007446,7.001739751
6.82395792007446,6.993204399
6.82395792007446,6.920542055
7.41047811508179,7.502623114
6.83398866653442,6.406373918
6.82395792007446,6.774322283
5.32383394241333,4.528022558
5.32383394241333,4.569698085
7.6873927116394,7.37144428
7.6873927116394,7.369582617
4.97579717636108,4.798419545
6.10601091384888,5.932307228
6.82395792007446,6.742836842
5.32383394241333,4.570523937
7.27630376815796,7.371181101
7.27630376815796,7.369814077
7.44833517074585,6.906405493
4.97579717636108,4.821596021
6.10601091384888,5.946809312
6.54192495346069,6.603402245
6.54192495346069,6.57253889
6.54192495346069,6.549671633
7.41752195358276,7.043083936
6.82395792007446,6.82635355
4.3795952796936,4.407445524
8.09920501708984,8.086088016
8.09920501708984,8.056782926
4.3795952796936,4.428212921
8.09920501708984,8.149635955
4.97579717636108,4.838112905
6.10601091384888,5.978464536
4.75646257400513,4.89245414
8.09920501708984,8.062461951
8.09920501708984,8.118782733
8.09920501708984,8.088963218
8.09920501708984,8.166923678
5.49697828292847,5.565397891
7.41752195358276,7.050556737
6.82395792007446,6.759366262
6.82395792007446,6.803846932
5.32383394241333,4.477058478
7.27630376815796,7.364732546
7.27630376815796,7.371499552
5.49697828292847,5.529444067
7.44833517074585,6.95294095
6.54192495346069,6.585167899
6.54192495346069,6.588005761
6.54192495346069,6.594478139
5.32383394241333,4.501481335
4.97579717636108,4.807282473
6.10601091384888,5.94791344
7.27630376815796,7.370760555
7.27630376815796,7.381843154
4.97579717636108,4.808630603
6.10601091384888,5.957938573
5.32383394241333,4.549248011
4.97579717636108,4.817776198
