Predict_linear_val,Predict_average1
6.6564736366272,6.591796576
7.65076684951782,7.795557935
6.6564736366272,6.594164199
5.55917119979858,5.321472221
10.619701385498,10.738175285
8.04150390625,8.058339326
6.45238447189331,6.372608531
7.62974119186401,7.72918298
8.63388824462891,8.457930339
10.9147338867188,11.281179775
7.53763723373413,7.464788622
7.53763723373413,7.418993927
7.53763723373413,7.430964521
8.05265998840332,8.227846931
9.5745964050293,9.441834205
7.53763723373413,7.551865608
7.53763723373413,7.377830015
9.5745964050293,9.440002385
7.87918138504028,8.086631526
8.02553939819336,8.079342808
7.01068258285522,6.871699079
5.55917119979858,5.38115071
4.86554861068726,5.026842452
10.619701385498,10.763817785
9.43527603149414,9.44325327
5.3257269859314,5.25956808
8.04150390625,8.073669827
5.46171617507935,5.49722615
6.45238447189331,6.372273679
8.10124206542969,8.267726645
8.10124206542969,8.265238813
6.21506452560425,6.349320893
7.74747133255005,7.651009248
5.11707353591919,5.086799212
6.75975751876831,6.713869338
7.74747133255005,7.650732694
7.01068258285522,6.914227023
8.10124206542969,8.25368676
10.619701385498,10.78570489
6.45238447189331,6.364688521
6.54192495346069,6.511280778
8.10124206542969,8.245391027
8.10124206542969,8.23893388
8.10124206542969,8.257998045
8.10124206542969,8.248304311
5.14755964279175,5.19881738
6.60431814193726,6.717674075
4.65160036087036,4.760441121
7.65076684951782,7.788017366
6.6564736366272,6.58797181
5.34072732925415,5.479016216
5.75254011154175,5.850053938
6.60431814193726,6.41771489
6.60431814193726,6.721781898
2.65748739242554,2.661412007
5.30577707290649,5.228231731
7.23351049423218,7.182472543
6.51327276229858,6.572149584
4.96110916137695,5.017530614
8.41840171813965,8.737792445
4.95696783065796,4.783552009
6.6564736366272,6.554834894
6.18876314163208,6.059440227
5.04449987411499,5.314091218
5.04449987411499,5.2821106
6.1125693321228,6.444728162
7.85374021530151,7.864181407
7.53763723373413,7.404066341
11.6103286743164,11.61764006
11.6103286743164,11.27028686
6.66661787033081,6.411492065
7.53763723373413,7.440599024
4.96110916137695,5.023392068
6.60431814193726,6.721135595
5.11707353591919,5.254053535
5.14755964279175,5.196206463
8.04150390625,8.03914463
7.00996828079224,6.855956424
6.11666917800903,6.071409606
6.11666917800903,6.063843533
7.68381357192993,7.866148236
4.31426954269409,4.63010011
8.02553939819336,8.0738797
8.44099807739258,8.628229755
8.44099807739258,8.38426449
4.96110916137695,5.001305792
10.2642059326172,10.32929633
7.48777627944946,7.342936883
5.14755964279175,5.157021158
5.14755964279175,5.144726386
5.40530729293823,5.641112808
6.8667426109314,6.781212808
8.29502487182617,8.5101318
9.35357666015625,9.433885465
7.00996828079224,6.859233552
7.74747133255005,7.662636263
4.96110916137695,5.015744742
4.65160036087036,4.773413501
8.72759437561035,8.413525693
9.86965370178223,9.815829085
9.86965370178223,9.974689905
9.29399681091309,9.32257373
4.95696783065796,4.683619089
8.72759437561035,8.441549603
8.72759437561035,8.292932789
6.34611082077026,6.342749685
6.82353162765503,7.097401527
8.12107086181641,7.910683979
6.45238447189331,6.359479539
7.357017993927,7.365389493
5.25274515151978,5.530283667
6.45238447189331,6.387504042
6.6564736366272,6.58599022
8.38644027709961,8.483218455
6.45238447189331,6.361820866
6.45238447189331,6.367067032
7.00996828079224,6.869476712
6.45238447189331,6.382713124
7.357017993927,7.37086683
5.3257269859314,5.253769814
6.45238447189331,6.374051215
9.5745964050293,9.450867035
4.31426954269409,4.614635876
4.31426954269409,4.634847887
7.12944746017456,6.990539591
4.96110916137695,4.994893281
7.357017993927,7.400708407
7.357017993927,7.413883416
7.48777627944946,7.369336239
8.29502487182617,8.53189454
9.5745964050293,9.43957632
9.180419921875,9.338670145
8.71884536743164,8.585043285
8.53484153747559,8.427367211
7.93502759933472,7.999119399
5.25274515151978,5.581080564
6.45238447189331,6.354962791
4.22828006744385,4.332407434
6.6564736366272,6.562171645
8.38644027709961,8.475802745
8.38644027709961,8.291556032
8.95771026611328,8.70976756
7.53763723373413,7.496893413
6.45238447189331,6.38059209
6.45238447189331,6.383860136
8.10593414306641,8.022315359
5.3257269859314,5.261114831
9.15595245361328,9.0129012
8.05971336364746,7.986311954
6.45238447189331,6.372882377
6.81743860244751,6.677685663
4.31426954269409,4.635584576
4.31426954269409,4.626350044
7.12944746017456,7.036606187
7.00996828079224,6.87077699
4.96110916137695,5.014393302
8.6797046661377,8.472811255
7.48777627944946,7.338405363
8.29502487182617,8.510327545
9.5745964050293,9.43238115
7.357017993927,7.38774069
7.357017993927,7.408481368
5.3257269859314,5.258124672
6.34611082077026,6.427045143
5.7091269493103,5.678797233
4.96110916137695,5.01784208
7.357017993927,7.363242222
4.65160036087036,4.781269557
7.74747133255005,7.656517863
5.25274515151978,5.582331365
6.45238447189331,6.377748008
6.45238447189331,6.355543252
6.45238447189331,6.387839989
7.74747133255005,7.642137217
6.45238447189331,6.373591906
7.00996828079224,6.858335748
4.96110916137695,4.999636466
4.65160036087036,4.741397351
6.72770833969116,6.513399976
6.6564736366272,6.592713455
6.69441938400269,6.896541392
6.86339235305786,6.454991208
12.2562446594238,12.06687149
10.8512229919434,10.365312305
6.8667426109314,6.849885753
6.6564736366272,6.599085012
6.72770833969116,6.474398344
8.54493522644043,8.52414019
9.5745964050293,9.43300572
7.07586431503296,7.088270855
7.44833517074585,7.344351104
11.1401500701904,10.858434285
8.29308891296387,8.442283476
6.37136507034302,6.397062536
6.28528356552124,6.054799997
9.5745964050293,9.43521331
6.6564736366272,6.560282456
5.34072732925415,5.477912263
11.1401500701904,10.903456255
8.29308891296387,8.42238839
6.28528356552124,6.064256702
5.70274019241333,5.310871066
6.81206464767456,6.813545955
6.39892911911011,6.345993835
5.70274019241333,5.313267553
6.72770833969116,6.48680119
11.1401500701904,10.87320722
6.72770833969116,6.480466449
9.1191291809082,8.97448111
6.60960531234741,6.552580786
6.69441938400269,6.855419247
6.21506452560425,6.319891469
5.40252637863159,5.301156852
7.8752646446228,7.923234357
7.58682489395142,7.653738181
10.8512229919434,10.38267816
6.8667426109314,6.853603945
6.72770833969116,6.44661532
6.91813898086548,7.240380462
6.21506452560425,6.365901073
9.18818473815918,8.795043815
6.91813898086548,7.231930089
6.21506452560425,6.42093852
5.51828908920288,6.318968024
4.74455976486206,3.506867731
6.6564736366272,6.569020433
8.04150390625,8.068395188
8.7752571105957,8.425605431
8.04150390625,8.051216252
8.7752571105957,8.484128908
8.7752571105957,8.47102565
9.77203369140625,10.09159366
7.88969755172729,7.869549873
7.6591591835022,7.674357543
7.6591591835022,7.673767552
8.19110679626465,7.938125739
8.19110679626465,8.27270103
8.19110679626465,8.001788233
7.88969755172729,7.85934265
12.2681560516357,12.14127113
10.8512229919434,10.38284152
7.30817937850952,7.358286481
8.10202217102051,8.073254339
12.2562446594238,11.9780619
4.99204349517822,4.882051652
8.44099807739258,8.39063495
7.53164052963257,7.45873776
14.5286388397217,14.467772645
6.66661787033081,6.398762156
7.57702398300171,7.451055028
7.21265745162964,7.204181745
9.00568008422852,9.113890285
7.53164052963257,7.4907061
6.21506452560425,6.283028656
8.83597564697266,8.58971062
9.23837471008301,9.26755163
8.61884880065918,8.75561519
7.23351049423218,7.198507147
8.72759437561035,8.287328049
7.30817937850952,7.355791675
8.10202217102051,8.080787156
7.15476655960083,7.149178687
7.23351049423218,7.227468419
8.72759437561035,8.275393429
6.86339235305786,6.482643235
6.51938390731812,6.3241965
5.17666387557983,5.095036614
8.83597564697266,8.60463605
9.23837471008301,9.255694685
6.86339235305786,6.486449996
6.8667426109314,6.86606785
7.26882028579712,7.06300854
7.08432817459106,7.223179344
8.01909446716309,7.85715188
7.2917628288269,7.637200023
7.57481145858765,7.690754046
7.2917628288269,7.652745101
8.72759437561035,8.413514095
6.51938390731812,6.288689738
8.83597564697266,8.59056528
9.23837471008301,9.26308768
8.74838447570801,8.57558422
8.83597564697266,8.619134825
9.23837471008301,9.24733352
6.31599950790405,6.12777238
11.0812587738037,10.896298005
11.0812587738037,10.776105315
10.8156852722168,10.78306514
4.21248722076416,4.201919254
13.2875556945801,12.8677547
4.74455976486206,5.253204525
6.51938390731812,6.389152992
6.51938390731812,6.455347722
6.51327276229858,6.560323713
5.7091269493103,5.676969903
8.89815902709961,8.96620771
7.55061864852905,7.455662141
8.18838691711426,8.16443551
3.82006883621216,3.699191674
6.61288976669312,6.921364021
5.9010968208313,5.872422707
8.86108207702637,8.854869965
8.21370506286621,8.470461764
7.23351049423218,7.218248297
8.72759437561035,8.378361343
10.6193542480469,10.53988809
8.13666152954102,8.140195693
8.30854415893555,8.376733388
7.26882028579712,7.198821947
9.35357666015625,9.431745235
6.36642122268677,6.438608236
6.36642122268677,6.286313413
7.80708837509155,7.645877237
7.50922918319702,7.620726242
5.17666387557983,5.078359377
7.99669885635376,7.995079884
6.18876314163208,6.047709945
8.10593414306641,8.01334008
8.6173152923584,8.44816707
10.4193210601807,10.539628475
10.4193210601807,10.16807572
10.3531894683838,10.385003835
10.3531894683838,10.170837605
7.80708837509155,7.653162879
7.26882028579712,7.093111688
8.3773250579834,8.654473505
8.3773250579834,8.698082875
8.3773250579834,8.404925555
7.08432817459106,7.250227153
7.88936376571655,7.790335742
7.99969053268433,7.959074861
8.10136413574219,8.028966392
8.10136413574219,8.142504225
8.10136413574219,8.223904107
9.25393867492676,9.316053395
8.69497108459473,8.7456968
7.01342821121216,6.929208722
7.69685316085815,7.691103264
5.55917119979858,5.390083581
11.0812587738037,11.19496913
11.0812587738037,10.90186691
11.0812587738037,10.787660855
8.3773250579834,8.626326935
8.3773250579834,8.679273135
8.3773250579834,8.411994365
7.08432817459106,7.248549773
7.88936376571655,7.784481264
8.10136413574219,8.064180723
8.10136413574219,8.121995812
8.10136413574219,8.229033015
9.25393867492676,9.3126528
7.01342821121216,6.934044948
7.69685316085815,7.686672337
9.5745964050293,9.44143173
10.9611511230469,11.18490715
4.31426954269409,4.607583927
15.2125282287598,15.091228145
7.71334218978882,7.498389572
4.75182247161865,4.717941052
6.06050539016724,5.83454324
2.58892011642456,2.522647928
5.36887788772583,5.392151347
6.68464326858521,6.59422149
6.60431814193726,6.389339843
6.60431814193726,6.695250079
7.2917628288269,7.629732735
4.9107928276062,4.679223167
7.11947584152222,7.539088561
8.71884536743164,8.545698575
7.57481145858765,7.72851003
8.18838691711426,8.163685519
6.66661787033081,6.381059537
7.29253530502319,7.252494076
7.29253530502319,7.225674102
10.891284942627,10.90268067
7.21265745162964,7.200670239
6.06909513473511,6.066816519
8.32523155212402,8.224924347
4.96110916137695,5.021665179
6.60431814193726,6.401795733
6.60431814193726,6.715374447
7.2917628288269,7.627284536
4.9107928276062,4.682444679
6.66661787033081,6.386525144
8.44099807739258,8.657390143
8.44099807739258,8.3986797
8.44099807739258,8.400455755
5.22299528121948,5.345528313
4.88350629806519,4.670099515
7.23351049423218,7.198163964
8.72759437561035,8.427793824
8.72759437561035,8.37194482
8.53484153747559,8.44780203
7.93502759933472,7.949062329
5.25274515151978,5.571973887
6.86339235305786,6.969158044
7.28186941146851,7.528518724
8.06272888183594,7.961704473
9.97457695007324,9.653112735
6.13972806930542,6.105593288
6.06909513473511,6.092728433
6.65327310562134,6.687536006
6.65327310562134,6.613015649
5.42627477645874,5.424419676
7.8752646446228,7.952674193
9.32229804992676,9.183922115
7.23351049423218,7.164835372
8.72759437561035,8.231565668
10.6193542480469,10.53669698
8.13666152954102,8.145092721
5.11707353591919,5.173171098
6.75975751876831,6.730594771
7.23351049423218,7.220318798
8.72759437561035,8.265324061
8.83597564697266,8.627130405
9.23837471008301,9.271790075
7.99669885635376,8.000137978
8.3773250579834,8.642601325
7.08432817459106,7.229680127
8.10136413574219,8.018278465
7.69685316085815,7.655408545
2.58892011642456,2.519490089
6.60431814193726,6.715099675
7.11947584152222,7.21112431
7.57481145858765,7.689229252
10.6481151580811,10.63288094
10.891284942627,10.860025675
5.11707353591919,5.183385834
4.96110916137695,5.012290575
6.60431814193726,6.708077876
7.23351049423218,7.191722349
8.72759437561035,8.416772132
8.72759437561035,8.291652663
11.1911468505859,10.93969889
7.26046228408813,7.011470592
8.19100952148438,7.871183482
9.38147735595703,9.31628665
10.6481151580811,10.628304725
10.891284942627,10.85731388
7.23351049423218,7.197263266
8.04150390625,8.066778323
11.1911468505859,10.94059661
9.32229804992676,9.176976775
9.32229804992676,9.229788895
7.23351049423218,7.201822935
8.72759437561035,8.275086896
5.11707353591919,5.098202522
11.0812587738037,10.892739165
11.0812587738037,10.769000015
10.8156852722168,10.744165905
8.04150390625,8.06791026
4.21248722076416,4.196657499
9.20064735412598,9.105325165
7.11947584152222,7.102749041
