Predict_linear_val,Predict_average1
7.22868871688843,7.05527494
5.34515333175659,5.148478485
6.45041990280151,6.673709598
6.89057111740112,6.965977079
3.28728055953979,3.300775574
7.5966534614563,7.454940808
7.22868871688843,7.055252146
8.60358810424805,8.537787565
7.06976842880249,6.92392335
6.56028127670288,6.400868065
12.4356231689453,12.674729285
7.48777627944946,7.244664329
4.88350629806519,4.731955098
7.34691476821899,7.109730364
7.2917628288269,7.453367917
8.42172241210938,8.401002804
8.1024284362793,8.02053523
3.81635427474976,4.060807175
7.34691476821899,7.120635518
7.34691476821899,7.223389888
9.42131996154785,9.652416825
4.85128736495972,4.774109155
6.45238447189331,6.17329324
3.81635427474976,4.040068506
9.97457695007324,9.791338315
4.88350629806519,4.713492046
7.34691476821899,7.1113129
7.34691476821899,7.221733322
7.27025651931763,7.239407062
7.89042043685913,7.993842092
9.42131996154785,9.65897424
8.86108207702637,8.77648036
10.6935234069824,10.65097557
6.45238447189331,6.183641245
7.6591591835022,7.808096874
4.75646257400513,4.648265778
4.75646257400513,4.650547101
6.45238447189331,6.173583225
6.6564736366272,6.575836261
8.38644027709961,8.38893848
8.38644027709961,8.59012193
6.45238447189331,6.173006608
8.10202217102051,7.993469288
8.38991355895996,8.33940123
4.75646257400513,4.657892841
4.75646257400513,4.647473136
9.15595245361328,8.98409716
9.15595245361328,9.09656654
6.45238447189331,6.181565959
8.32170867919922,8.142245835
7.27025651931763,7.251856418
11.1492805480957,11.07046495
9.28390884399414,9.19129983
7.22068452835083,7.114803316
6.6360011100769,6.794270771
7.53763723373413,7.551347755
8.38543128967285,8.324091355
7.53763723373413,7.572271943
5.97894239425659,6.041520054
9.27453231811523,9.386356795
7.73652029037476,7.668298051
10.7840747833252,10.672092875
6.89057111740112,6.707700093
7.73652029037476,7.655740583
7.20607042312622,7.150880422
6.3514666557312,6.386471416
4.52987813949585,4.743011006
5.84719038009644,5.971482671
9.27453231811523,9.426308155
8.73580551147461,8.6055305
10.9147338867188,10.91556827
7.53763723373413,7.400646941
7.53763723373413,7.008196233
7.53763723373413,7.028477455
10.9147338867188,10.93037829
7.53763723373413,7.027570784
10.9147338867188,10.92764056
7.53763723373413,7.109493881
7.58263731002808,7.155393955
9.27453231811523,9.39561725
6.6360011100769,6.756928046
6.6360011100769,6.738230791
9.50929641723633,9.378093935
9.50929641723633,9.367164135
9.50929641723633,9.360037105
9.27453231811523,9.34874385
7.73652029037476,7.726472215
6.82563352584839,6.870569169
5.21036005020142,5.419209895
10.7840747833252,10.692454325
6.89057111740112,6.741381142
7.73652029037476,7.72988884
6.3514666557312,6.326561072
9.50929641723633,9.37714687
9.50929641723633,9.37535174
9.50929641723633,9.378765535
7.58263731002808,7.170815772
9.27453231811523,9.330814255
9.50929641723633,9.37013619
9.50929641723633,9.36596016
7.22068452835083,7.080108006
6.6360011100769,6.735089004
6.6360011100769,6.759319433
8.99365425109863,8.982031215
8.01544189453125,8.007191401
5.81385564804077,5.716785722
7.53763723373413,7.442779664
7.53763723373413,7.456180033
5.97894239425659,5.95283983
9.27453231811523,9.394129425
7.73652029037476,7.726121149
6.82563352584839,6.837177759
10.7840747833252,11.110263545
10.7840747833252,10.68214144
6.89057111740112,6.748716789
6.2234263420105,6.175471157
6.2234263420105,6.164484939
7.73652029037476,7.692373828
7.20607042312622,7.141613258
6.3514666557312,6.404856561
6.38220262527466,6.377953055
4.52987813949585,4.686047022
5.84719038009644,5.960364369
8.83425903320312,8.520575575
5.81385564804077,5.736385965
7.53763723373413,7.419328367
6.2234263420105,6.132905834
6.2234263420105,6.164955851
8.86108207702637,8.728500705
7.27025651931763,7.270157961
6.00657796859741,5.951357148
8.86108207702637,8.74522035
6.89057111740112,6.707000999
8.58100128173828,8.547543555
7.27025651931763,7.268233598
8.76091003417969,8.77567418
5.12535429000854,4.864054597
8.46975898742676,8.336137116
11.1911468505859,11.20033016
4.31426954269409,4.273146815
2.32507753372192,2.589599196
5.12535429000854,4.897584953
8.27048683166504,8.05118538
10.147876739502,9.961774535
4.96110916137695,4.938125047
7.13281393051147,7.224267505
8.46975898742676,8.428743661
11.1911468505859,11.23117853
8.48598289489746,8.498073595
4.96110916137695,4.91074127
9.42131996154785,9.415294825
8.72759437561035,8.695996835
7.13281393051147,7.189688367
4.46871709823608,4.093263637
10.1376113891602,10.07255835
8.76091003417969,8.903241
8.76091003417969,8.81576349
4.31426954269409,4.279151253
5.12535429000854,4.910947219
8.27048683166504,8.069641196
10.147876739502,9.96650658
5.06220245361328,4.867081846
9.11644172668457,9.175072765
8.46975898742676,8.453097244
11.1911468505859,11.22841657
5.81001615524292,5.922412705
4.86554861068726,4.830838877
7.60771417617798,7.641905955
7.60771417617798,7.665700471
5.06220245361328,4.881111082
5.12535429000854,4.951738827
9.11644172668457,8.953695555
8.46975898742676,8.311814278
8.1024284362793,8.080379021
11.1911468505859,11.14681728
8.97161293029785,9.190808885
9.42131996154785,9.421634675
9.59577178955078,9.593941705
5.12535429000854,4.859147124
2.2984356880188,2.508548875
2.2984356880188,2.490693644
11.6103286743164,11.55515521
8.38543128967285,8.338493365
2.2984356880188,2.506493114
2.2984356880188,2.498458849
11.6103286743164,11.54741672
8.38543128967285,8.29548524
2.2984356880188,2.555957268
10.9147338867188,10.909518665
7.53763723373413,7.073214529
9.2208137512207,8.60580975
7.28625822067261,7.039072105
7.13281393051147,7.193922078
9.50929641723633,9.37202117
7.74747133255005,7.762773934
2.2984356880188,2.510118508
2.2984356880188,2.481770795
7.74747133255005,7.770479835
2.2984356880188,2.512778724
2.2984356880188,2.504059032
4.46871709823608,4.131677742
8.83425903320312,8.492029005
8.32523155212402,8.181998508
9.23837471008301,9.274189585
4.46871709823608,4.095625421
4.46871709823608,4.087794029
2.2984356880188,2.516818551
11.6103286743164,11.54923784
4.46871709823608,4.104005916
2.2984356880188,2.487646839
11.6103286743164,11.60442172
4.46871709823608,4.121528889
7.74747133255005,7.809872368
2.2984356880188,2.518770693
2.2984356880188,2.477114454
7.74747133255005,7.763562699
2.2984356880188,2.518865845
2.2984356880188,2.494672878
11.1911468505859,11.19346924
6.34557867050171,6.36497363
7.51132154464722,7.380628782
6.57543706893921,6.712204981
11.1911468505859,11.18332103
5.11707353591919,4.981409789
11.1911468505859,11.183405055
5.11707353591919,4.984741202
11.1911468505859,11.224266265
11.1911468505859,11.224544895
6.34557867050171,6.365686543
7.51132154464722,7.37825533
10.1048679351807,10.251985435
10.1048679351807,9.89471264
6.57543706893921,6.535003393
5.81001615524292,5.914991197
7.60771417617798,7.631142463
7.60771417617798,7.6489818
8.30921363830566,8.23531227
8.30921363830566,8.326514635
8.61884880065918,8.465978275
5.06220245361328,4.860838734
5.11707353591919,4.946636862
11.1911468505859,11.218141725
11.1911468505859,11.12686207
8.97161293029785,9.191347885
6.34557867050171,6.369486982
7.51132154464722,7.373731006
6.28528356552124,6.003817577
5.7112193107605,5.992718109
10.7840747833252,10.67988695
7.66569375991821,7.732898677
10.7840747833252,10.682721095
5.12535429000854,4.884012488
10.7840747833252,10.67573704
6.89057111740112,6.681082044
8.50224494934082,8.4347016
10.7840747833252,10.67830548
6.75975751876831,6.698136535
10.7840747833252,10.6880727
6.75975751876831,6.677985698
5.12535429000854,4.856833138
10.7840747833252,10.65717933
6.89057111740112,6.722238532
6.75975751876831,6.696110206
9.15595245361328,9.1744984
10.7840747833252,10.671006245
7.13281393051147,7.22140667
9.50929641723633,9.37743778
10.7840747833252,10.67328774
5.12535429000854,4.895517102
8.27048683166504,8.07889803
10.7840747833252,10.705651305
6.89057111740112,6.725788854
5.7112193107605,6.006255578
10.7840747833252,11.11986484
10.7840747833252,10.686631275
7.66569375991821,7.742331267
9.20939445495606,9.128899695
10.7840747833252,11.088897375
10.7840747833252,10.664455915
5.12535429000854,4.908081143
8.27048683166504,8.067424759
10.7840747833252,11.10919545
10.7840747833252,10.666579835
6.89057111740112,6.738282939
7.23351049423218,7.170466222
8.50224494934082,8.50966645
9.01069068908691,8.99814598
5.12535429000854,4.957819574
5.8026328086853,5.661745765
6.89057111740112,6.694190981
5.12535429000854,4.88315096
11.1911468505859,11.22766979
6.02345609664917,5.903717662
2.87991285324097,3.117285995
12.0039844512939,12.04168921
5.11707353591919,4.936588955
5.12535429000854,4.898197563
6.28737306594849,6.302633708
5.12535429000854,4.956795303
5.48442792892456,5.412129734
5.03729724884033,4.870459194
8.68819427490234,8.74119249
7.99114561080933,8.107783402
5.81385564804077,5.762312755
6.30054426193237,6.267846742
5.99560689926147,6.057100147
7.26301336288452,7.147544585
10.9147338867188,11.0510738
2.98196935653686,2.777389489
9.11773300170898,9.25976138
9.11773300170898,9.01153849
5.3257269859314,5.305491338
6.18967580795288,6.163861258
6.65369749069214,6.555687207
6.65369749069214,6.720940472
6.84705305099487,6.906992474
8.09920501708984,8.18820733
6.30054426193237,6.28134511
7.26301336288452,7.163173677
2.98196935653686,2.730702851
6.78114175796509,6.880183495
1.60567235946655,1.672012702
6.2234263420105,6.32227027
9.01069068908691,9.041232745
8.52760124206543,8.65607728
7.40210294723511,7.536784622
7.24883508682251,7.300068482
8.84972190856934,8.8918952
8.84972190856934,8.67832646
6.93742036819458,6.861815003
6.88769865036011,6.79813632
7.01538515090942,6.959503076
6.45702600479126,6.408236015
7.364417552948,7.249544476
5.71393728256226,5.73973704
7.54912519454956,7.352758395
6.84705305099487,6.977174443
6.42514181137085,6.3066144
5.80909967422485,5.794912047
8.09920501708984,8.198149175
6.30054426193237,6.392160206
6.10006952285767,6.159393374
5.99560689926147,6.119874727
4.85128736495972,4.661396663
8.68819427490234,8.79163956
7.73652029037476,7.737640697
6.54518270492554,6.653681383
5.9463267326355,6.047670021
4.82365322113037,4.556868788
6.39892911911011,6.418071223
7.51760053634644,7.444388241
6.71549654006958,6.69673772
6.71549654006958,6.857781388
6.93138265609741,6.912904323
7.10588026046753,7.13632096
6.2234263420105,6.344226877
4.97579717636108,4.775665672
4.85128736495972,4.643267843
7.62952852249146,7.660618385
7.62952852249146,7.438199932
9.01069068908691,9.064434055
8.52760124206543,8.65102548
7.40210294723511,7.527496522
7.24883508682251,7.288362398
7.62974119186401,7.588154411
9.01069068908691,9.038097425
8.52760124206543,8.647399995
7.40210294723511,7.530887715
7.24883508682251,7.298183728
7.62974119186401,7.590222847
5.86782598495483,5.918452034
10.1376113891602,10.326644255
5.86782598495483,5.932362406
6.10753774642944,5.951315847
5.86782598495483,5.92470598
10.891284942627,10.77326348
6.01773500442505,5.946550949
5.86782598495483,5.921161422
6.78052854537964,6.769897286
10.1376113891602,10.217595245
5.66033697128296,5.591659423
6.31141996383667,6.081484415
5.86782598495483,5.920464397
6.78052854537964,6.77503259
5.66033697128296,5.615756289
3.81635427474976,3.968523205
2.32507753372192,2.185400311
5.86782598495483,6.09957703
5.86782598495483,6.042093549
4.98391437530518,4.85890483
5.86782598495483,5.949535908
7.18993234634399,7.016174523
5.86782598495483,5.937656652
7.18993234634399,7.017094355
7.34555101394653,7.312224838
2.2984356880188,2.593059069
5.15258932113647,5.273391974
5.86782598495483,5.935702365
4.88350629806519,4.750356789
6.28528356552124,5.961011581
7.48777627944946,7.243062857
4.12153005599976,4.368007566
5.86782598495483,5.945021783
7.6591591835022,7.532784154
7.43827104568481,7.454720485
9.11773300170898,9.25321398
9.11773300170898,9.013414115
9.11773300170898,9.267877205
9.11773300170898,9.007087165
5.86782598495483,5.926790597
7.34691476821899,7.449747423
7.34691476821899,7.400784226
9.11773300170898,9.274084585
9.11773300170898,9.00538306
9.11773300170898,9.04330515
6.84893655776978,6.715526811
5.86782598495483,6.108188169
5.86782598495483,6.060585732
7.34691476821899,7.430119444
7.34691476821899,7.464536591
9.11773300170898,9.034922045
4.80645227432251,4.505288739
9.11773300170898,9.05621358
4.80645227432251,4.512522896
6.84893655776978,6.8764275
6.84893655776978,6.698397378
5.2323956489563,5.290095676
5.86782598495483,6.119215944
5.86782598495483,5.890479888
7.34691476821899,7.427747699
7.34691476821899,7.341336829
7.34691476821899,7.366552931
4.39821577072144,4.330404923
7.28947591781616,7.253631745
4.75646257400513,4.557970633
4.75646257400513,4.570002154
0.293930053710938,0.157179990166
4.65160036087036,4.814929743
5.93063020706177,6.016567809
7.88484811782837,7.832993361
8.1909065246582,7.896087983
5.11707353591919,4.920242446
9.11773300170898,9.05371903
7.28947591781616,7.245452137
2.78588342666626,2.968553954
8.6336555480957,8.269342328
5.63952112197876,5.319384174
6.75975751876831,6.833344301
6.31141996383667,6.064936969
6.75975751876831,6.826788177
6.75975751876831,6.742994125
6.78374814987183,6.773753747
3.61263751983643,3.884701438
6.34013509750366,6.262715486
6.93479299545288,6.91711134
6.75975751876831,6.714187709
11.1911468505859,11.260026975
6.31141996383667,6.0215976
8.54493522644043,8.569214975
6.78374814987183,6.86278448
3.61263751983643,3.746826856
2.78588342666626,2.978522864
6.39470243453979,6.369629147
5.36146879196167,5.324710013
6.34013509750366,6.232768093
7.93502759933472,8.023651216
7.23351049423218,7.22581775
6.75975751876831,6.79520305
9.15595245361328,8.966544395
4.50772714614868,4.556996372
6.14302682876587,6.104431244
7.05300664901733,7.09080207
5.2323956489563,5.287354704
10.7716293334961,10.71094593
6.89057111740112,7.092268707
6.89057111740112,6.966701338
7.23351049423218,7.206167699
7.34691476821899,7.088921021
8.42172241210938,8.370775775
7.22868871688843,7.04451382
7.48777627944946,7.225892708
13.76291847229,13.629544645
7.22868871688843,7.055854675
7.48777627944946,7.255608941
6.81053590774536,6.788175253
7.27025651931763,7.252898317
6.00657796859741,5.897550377
7.05431509017944,6.839938592
8.86108207702637,8.76325929
5.99560689926147,5.792066417
6.19529867172241,6.056920022
7.05431509017944,6.815237108
9.27453231811523,9.421478395
7.87918138504028,7.850234884
6.89057111740112,6.786551189
7.13277864456177,7.325959795
7.87918138504028,7.903268616
7.20607042312622,7.069639249
7.20607042312622,7.063815282
6.3514666557312,6.301149798
7.13277864456177,7.309165409
6.5085597038269,6.53446922
7.87918138504028,7.90007145
6.06050539016724,6.020066238
8.54493522644043,8.538428585
3.61263751983643,3.590713924
5.75254011154175,5.607661013
5.25131464004517,5.290632676
5.75040006637573,5.662879392
0.441915035247803,0.5307711385
12.2585601806641,12.22662383
6.45238447189331,6.21087343
6.203040599823,6.164427842
7.27025651931763,7.241042442
5.92017316818237,5.799255114
6.65369749069214,6.509822177
9.27453231811523,9.40627642
9.48748779296875,9.45348709
9.48748779296875,9.439033605
6.72770833969116,6.680567669
8.32170867919922,8.179623341
12.0778350830078,11.89796334
12.0778350830078,11.887781175
7.06976842880249,6.951078702
7.06976842880249,6.932884359
8.10202217102051,7.98587447
7.27025651931763,7.252651315
7.13277864456177,7.348467788
8.63752365112305,8.732434435
6.19529867172241,6.060641377
3.81635427474976,4.075798847
12.0778350830078,11.883529965
12.0778350830078,11.929521975
8.10202217102051,7.987739999
8.13975143432617,7.944288241
6.51327276229858,6.487575951
7.27025651931763,7.239858497
7.13277864456177,7.332204585
9.11644172668457,9.09738166
3.53695583343506,3.467781536
7.50546407699585,7.468318571
6.19529867172241,6.049592601
6.11666917800903,6.150170409
7.41143274307251,7.334715665
9.48748779296875,9.45542837
9.48748779296875,9.441760105
6.72770833969116,6.692459696
11.068473815918,10.383527195
11.068473815918,10.365095465
8.09333229064941,8.10676759
7.34691476821899,7.106875392
7.34691476821899,7.268383107
7.27025651931763,7.250231753
4.9107928276062,4.949397276
8.26426696777344,8.210622596
8.15097236633301,8.153759349
7.13277864456177,7.334867613
8.63752365112305,8.7201609
9.42131996154785,9.668067355
7.22440481185913,7.124083162
6.25646352767944,6.418970697
9.59577178955078,9.38159613
5.70165777206421,5.75876995
6.19529867172241,6.102817535
8.38264656066895,8.32420281
8.38264656066895,8.326582415
6.00657796859741,5.893732753
9.23837471008301,8.96843018
7.22440481185913,7.138125782
6.25646352767944,6.401464969
8.86108207702637,8.733790005
6.19529867172241,6.066937317
6.16734933853149,6.040960173
6.16734933853149,6.076004426
8.13975143432617,7.950726225
6.51327276229858,6.492717715
8.38264656066895,8.30344816
8.38264656066895,8.329834855
4.3795952796936,4.378631915
6.19529867172241,6.093516222
6.16734933853149,6.06246447
6.16734933853149,6.060134467
8.13975143432617,7.952151786
6.51327276229858,6.496644561
8.38264656066895,8.293714539
8.38264656066895,8.333852835
4.3795952796936,4.32325167
6.19529867172241,6.059181204
6.6564736366272,6.579066444
7.18993234634399,7.104265652
4.75646257400513,4.653524786
4.75646257400513,4.636527745
8.38264656066895,8.316642745
8.38264656066895,8.310010462
7.05431509017944,6.797068391
7.18993234634399,7.106437951
6.19529867172241,6.079751803
8.38264656066895,8.330284135
8.38264656066895,8.308081755
7.05431509017944,6.815725241
7.18993234634399,7.101511098
6.19529867172241,6.092768767
6.11666917800903,6.135888271
7.41143274307251,7.357754586
8.32170867919922,8.136778045
9.66787338256836,9.610412365
6.82563352584839,6.870112961
9.28390884399414,9.20073445
6.19529867172241,6.082222822
6.45238447189331,6.185644464
7.34691476821899,7.103434025
7.34691476821899,7.233415634
7.27025651931763,7.258007663
7.6591591835022,7.763614568
9.42131996154785,9.65011037
4.75646257400513,4.651078659
4.75646257400513,4.648792427
6.45238447189331,6.16581549
6.19529867172241,6.084126847
9.48748779296875,9.448567785
9.48748779296875,9.44363548
6.72770833969116,6.682664404
6.97929525375366,7.159888094
8.13975143432617,7.956036251
6.51327276229858,6.478648671
8.54493522644043,8.53935025
3.61263751983643,3.59521173
4.98391437530518,5.19426181
9.39460182189941,9.113077475
6.89057111740112,6.776841333
9.59577178955078,9.381533535
9.15595245361328,9.00253172
9.15595245361328,9.08576279
5.68979597091675,5.501528851
6.65369749069214,6.501664196
7.17695093154907,7.22919342
6.28737306594849,6.122062913
6.56028127670288,6.37927206
7.5966534614563,7.477720458
